	0	Meet Me Inside	laurens	1
	0	Meet Me Inside	conway	1
	0	That Would Be Enough	eliza	1
	0	That Would Be Enough	washington	1
	0	Guns and Ships	betsy	1
	0	Guns and Ships	lafayette	1
	0	Guns and Ships	rochambeau	1
	0	Guns and Ships	hamilton	1
	0	Yorktown (The World Turned Upside Down)	hamilton	1
	0	Yorktown (The World Turned Upside Down)	lafayette	1
	0	Yorktown (The World Turned Upside Down)	eliza	1
	0	Yorktown (The World Turned Upside Down)	laurens	1
	0	Yorktown (The World Turned Upside Down)	mulligan	1
	0	Yorktown (The World Turned Upside Down)	washington	1
	0	Dear Theodosia	theodosiaDaughter	1
	0	Dear Theodosia	philipH	1
	0	Non-Stop	burr	1
	0	Non-Stop	hamilton	1
	0	Non-Stop	weeks	1
	0	Non-Stop	angelica	1
	0	Non-Stop	madison	1
	0	Non-Stop	jay	1
peggy	22	The Schuyler Sisters	philipS	1
peggy	22	The Schuyler Sisters	peggy	1
peggy	22	The Schuyler Sisters	angelica	1
peggy	22	The Schuyler Sisters	eliza	1
peggy	22	The Schuyler Sisters	schuylerSis	1
peggy	22	The Schuyler Sisters	burr	1
peggy	22	The Schuyler Sisters	paine	1
peggy	22	The Schuyler Sisters	jefferson	1
peggy	4	Right Hand Man	admiralHowe	1
peggy	4	Right Hand Man	washington	1
peggy	4	Right Hand Man	hamilton	1
peggy	4	Right Hand Man	burr	1
peggy	4	Right Hand Man	generalMontgomery	1
peggy	4	Right Hand Man	green	1
peggy	4	Right Hand Man	knox	1
peggy	4	Right Hand Man	laurens	1
peggy	4	Right Hand Man	mulligan	1
peggy	4	Right Hand Man	lafayette	1
seabury	7	Farmer Refuted	seabury	1
seabury	7	Farmer Refuted	kingGeorge	1
seabury	7	Farmer Refuted	hamilton	1
seabury	7	Farmer Refuted	burr	1
recording	1	Satisfied	angelica	1
recording	1	Satisfied	hamilton	1
recording	1	Satisfied	franklin	1
recording	1	Satisfied	eliza	1
recording	1	Satisfied	schuylerSis	1
lee	6	Stay Alive	washington	1
lee	6	Stay Alive	hamilton	1
lee	6	Stay Alive	lee	1
lee	6	Stay Alive	lafayette	1
lee	6	Stay Alive	laurens	1
lee	5	Ten Duel Commandments	hamilton	1
lee	5	Ten Duel Commandments	burr	1
lee	5	Ten Duel Commandments	lee	1
