 
Constantinople	novella	42	France 
 
Constantinople	novella	42	Florence 
 
Constantinople	novella	42	Ancona 
 
Constantinople	novella	42	Holy Sepulchre 
 
Constantinople	novella	42	Lunigiana 
 
Constantinople	novella	42	Palermo 
 
Constantinople	novella	42	Sicily 
 
Constantinople	novella	42	Messina 
 
Constantinople	novella	42	Pisa 
 
Constantinople	novella	42	Naples 
 
Constantinople	novella	42	Monaco 
 
Constantinople	novella	42	Ferrara 
 
Cephalonia	novella	12	Corfu 
 
Cephalonia	novella	12	Italy 
 
Cephalonia	novella	12	Reggio 
 
Cephalonia	novella	12	Gaeta 
 
Cephalonia	novella	12	Salerno 
 
Cephalonia	novella	12	Amalfi 
 
Cephalonia	novella	12	Ravello 
 
Cephalonia	novella	12	Cyprus 
 
Cephalonia	novella	12	Genoa 
 
Cephalonia	novella	12	Constantinople 
 
Cephalonia	novella	12	Brindisi 
 
Cephalonia	novella	12	Trani 
 
Brindisi	novella	12	Corfu 
 
Brindisi	novella	12	Italy 
 
Brindisi	novella	12	Reggio 
 
Brindisi	novella	12	Gaeta 
 
Brindisi	novella	12	Salerno 
 
Brindisi	novella	12	Amalfi 
 
Brindisi	novella	12	Ravello 
 
Brindisi	novella	12	Cyprus 
 
Brindisi	novella	12	Genoa 
 
Brindisi	novella	12	Constantinople 
 
Brindisi	novella	12	Cephalonia 
 
Brindisi	novella	12	Trani 
 
Trani	novella	12	Corfu 
 
Trani	novella	12	Italy 
 
Trani	novella	12	Reggio 
 
Trani	novella	12	Gaeta 
 
Trani	novella	12	Salerno 
 
Trani	novella	12	Amalfi 
 
Trani	novella	12	Ravello 
 
Trani	novella	12	Cyprus 
 
Trani	novella	12	Genoa 
 
Trani	novella	12	Constantinople 
 
Trani	novella	12	Cephalonia 
 
Trani	novella	12	Brindisi 
 
Perugia	novella	5	Naples 
 
Perugia	novella	5	Sicily 
 
Perugia	novella	5	Palermo 
 
Perugia	novella	5	Girgenti 
 
